listing_url,new_price
https://www.airbnb.com/rooms/27982101,NaN
https://www.airbnb.com/rooms/28023291,NaN
https://www.airbnb.com/rooms/28046391,156.0
https://www.airbnb.com/rooms/28067711,234.0
https://www.airbnb.com/rooms/28099721,130.0
https://www.airbnb.com/rooms/28149935,85.0
https://www.airbnb.com/rooms/28152952,181.0
https://www.airbnb.com/rooms/28241185,117.0
https://www.airbnb.com/rooms/28242290,263.0
https://www.airbnb.com/rooms/28303758,204.0
https://www.airbnb.com/rooms/28335900,156.0
https://www.airbnb.com/rooms/28377065,160.0
https://www.airbnb.com/rooms/28451660,NaN
https://www.airbnb.com/rooms/28453654,NaN
https://www.airbnb.com/rooms/28474357,NaN
https://www.airbnb.com/rooms/28539603,NaN
https://www.airbnb.com/rooms/28553842,195.0
https://www.airbnb.com/rooms/28556982,194.0
https://www.airbnb.com/rooms/28583400,208.0
https://www.airbnb.com/rooms/28595161,208.0
https://www.airbnb.com/rooms/28602237,259.0
https://www.airbnb.com/rooms/28649805,208.0
https://www.airbnb.com/rooms/28653704,234.0
https://www.airbnb.com/rooms/28712084,130.0
https://www.airbnb.com/rooms/28758526,98.0
https://www.airbnb.com/rooms/28804586,135.0
https://www.airbnb.com/rooms/28808665,182.0
https://www.airbnb.com/rooms/28831685,169.0
https://www.airbnb.com/rooms/28835736,NaN
https://www.airbnb.com/rooms/28879703,325.0
https://www.airbnb.com/rooms/28884498,234.0
https://www.airbnb.com/rooms/28887000,NaN
https://www.airbnb.com/rooms/28896782,242.0
https://www.airbnb.com/rooms/29059814,NaN
https://www.airbnb.com/rooms/29060134,90.0
https://www.airbnb.com/rooms/29119340,222.0
https://www.airbnb.com/rooms/29180997,137.0
https://www.airbnb.com/rooms/29259376,211.0
https://www.airbnb.com/rooms/29281489,228.0
https://www.airbnb.com/rooms/29300918,143.0
https://www.airbnb.com/rooms/29305485,NaN
https://www.airbnb.com/rooms/29307895,148.0
https://www.airbnb.com/rooms/29358893,194.0
https://www.airbnb.com/rooms/29459620,NaN
https://www.airbnb.com/rooms/29483294,NaN
https://www.airbnb.com/rooms/29487001,NaN
https://www.airbnb.com/rooms/29499188,195.0
https://www.airbnb.com/rooms/29504224,208.0
https://www.airbnb.com/rooms/29513236,91.0
https://www.airbnb.com/rooms/29559755,217.0
https://www.airbnb.com/rooms/29605274,195.0
https://www.airbnb.com/rooms/29621262,124.0
https://www.airbnb.com/rooms/29643386,233.0
https://www.airbnb.com/rooms/29650866,156.0
https://www.airbnb.com/rooms/29655887,169.0
https://www.airbnb.com/rooms/29684559,NaN
https://www.airbnb.com/rooms/29730181,124.0
https://www.airbnb.com/rooms/29769655,137.0
https://www.airbnb.com/rooms/29841575,390.0
https://www.airbnb.com/rooms/29854662,190.0
https://www.airbnb.com/rooms/29859910,117.0
https://www.airbnb.com/rooms/29892964,182.0
https://www.airbnb.com/rooms/29927341,169.0
https://www.airbnb.com/rooms/29927728,98.0
https://www.airbnb.com/rooms/29999773,195.0
https://www.airbnb.com/rooms/30059662,286.0
https://www.airbnb.com/rooms/30120203,221.0
https://www.airbnb.com/rooms/30139313,163.0
https://www.airbnb.com/rooms/30174126,221.0
https://www.airbnb.com/rooms/30196560,143.0
https://www.airbnb.com/rooms/30198141,575.0
https://www.airbnb.com/rooms/30249968,195.0
https://www.airbnb.com/rooms/30282573,NaN
https://www.airbnb.com/rooms/30346189,195.0
https://www.airbnb.com/rooms/30370295,263.0
https://www.airbnb.com/rooms/30373362,130.0
https://www.airbnb.com/rooms/30387475,129.0
https://www.airbnb.com/rooms/30432300,182.0
https://www.airbnb.com/rooms/30438885,195.0
https://www.airbnb.com/rooms/30444904,139.0
https://www.airbnb.com/rooms/30467122,168.0
https://www.airbnb.com/rooms/30503194,247.0
https://www.airbnb.com/rooms/30518856,208.0
https://www.airbnb.com/rooms/30527696,NaN
https://www.airbnb.com/rooms/30565080,NaN
